# started on Tue Sep  8 09:30:20 2026

4.256503137,41221,,dTLB-load-misses,249341472,100.00,0.01,of all dTLB cache accesses
4.256503137,12621407,,L1-dcache-load-misses,249341472,100.00,,
4.506880916,813512337,,cycles,249179040,100.00,,
4.506880916,3789443073,,instructions,249179040,100.00,4.66,insn per cycle
4.506880916,632577381,,dTLB-loads,249179040,100.00,,
4.506880916,40566,,dTLB-load-misses,249179040,100.00,0.01,of all dTLB cache accesses
4.506880916,12496921,,L1-dcache-load-misses,249179040,100.00,,
4.757265926,814555301,,cycles,249508352,100.00,,
4.757265926,3808810353,,instructions,249508352,100.00,4.68,insn per cycle
4.757265926,635655356,,dTLB-loads,249508352,100.00,,
4.757265926,32709,,dTLB-load-misses,249508352,100.00,0.01,of all dTLB cache accesses
4.757265926,12491119,,L1-dcache-load-misses,249508352,100.00,,
5.007536605,813275351,,cycles,249130208,100.00,,
5.007536605,3796356932,,instructions,249130208,100.00,4.67,insn per cycle
5.007536605,633681732,,dTLB-loads,249130208,100.00,,
5.007536605,37972,,dTLB-load-misses,249130208,100.00,0.01,of all dTLB cache accesses
5.007536605,12479081,,L1-dcache-load-misses,249130208,100.00,,
5.257928623,814661951,,cycles,249540224,100.00,,
5.257928623,3810503408,,instructions,249540224,100.00,4.68,insn per cycle
5.257928623,635949033,,dTLB-loads,249540224,100.00,,
5.257928623,34242,,dTLB-load-misses,249540224,100.00,0.01,of all dTLB cache accesses
5.257928623,12486014,,L1-dcache-load-misses,249540224,100.00,,
5.508318178,812682990,,cycles,248929888,100.00,,
5.508318178,3794094104,,instructions,248929888,100.00,4.67,insn per cycle
5.508318178,633358282,,dTLB-loads,248929888,100.00,,
5.508318178,40183,,dTLB-load-misses,248929888,100.00,0.01,of all dTLB cache accesses
5.508318178,12440438,,L1-dcache-load-misses,248929888,100.00,,
5.758712116,814988809,,cycles,249635936,100.00,,
5.758712116,3818825721,,instructions,249635936,100.00,4.69,insn per cycle
5.758712116,637311805,,dTLB-loads,249635936,100.00,,
5.758712116,31858,,dTLB-load-misses,249635936,100.00,0.00,of all dTLB cache accesses
5.758712116,12455165,,L1-dcache-load-misses,249635936,100.00,,
6.009102311,808898940,,cycles,247772608,100.00,,
6.009102311,3775386510,,instructions,247772608,100.00,4.67,insn per cycle
6.009102311,630216055,,dTLB-loads,247772608,100.00,,
6.009102311,38962,,dTLB-load-misses,247772608,100.00,0.01,of all dTLB cache accesses
6.009102311,12360720,,L1-dcache-load-misses,247772608,100.00,,
6.259513145,814681928,,cycles,249564544,100.00,,
6.259513145,3812643919,,instructions,249564544,100.00,4.68,insn per cycle
6.259513145,636297324,,dTLB-loads,249564544,100.00,,
6.259513145,32874,,dTLB-load-misses,249564544,100.00,0.01,of all dTLB cache accesses
6.259513145,12480771,,L1-dcache-load-misses,249564544,100.00,,
6.509889228,813126947,,cycles,249049088,100.00,,
6.509889228,3802469183,,instructions,249049088,100.00,4.68,insn per cycle
6.509889228,634679930,,dTLB-loads,249049088,100.00,,
