# started on Tue Sep  8 09:30:34 2026

4.256655196,35759,,dTLB-load-misses,249524000,100.00,0.01,of all dTLB cache accesses
4.256655196,12651350,,L1-dcache-load-misses,249524000,100.00,,
4.507021871,813134762,,cycles,249055840,100.00,,
4.507021871,3784061801,,instructions,249055840,100.00,4.65,insn per cycle
4.507021871,631759352,,dTLB-loads,249055840,100.00,,
4.507021871,47318,,dTLB-load-misses,249055840,100.00,0.01,of all dTLB cache accesses
4.507021871,12467612,,L1-dcache-load-misses,249055840,100.00,,
4.757395170,815465812,,cycles,249693536,100.00,,
4.757395170,3812786023,,instructions,249693536,100.00,4.68,insn per cycle
4.757395170,636276954,,dTLB-loads,249693536,100.00,,
4.757395170,30748,,dTLB-load-misses,249693536,100.00,0.00,of all dTLB cache accesses
4.757395170,12522206,,L1-dcache-load-misses,249693536,100.00,,
5.007771157,813670429,,cycles,249212416,100.00,,
5.007771157,3793500361,,instructions,249212416,100.00,4.66,insn per cycle
5.007771157,633299863,,dTLB-loads,249212416,100.00,,
5.007771157,45402,,dTLB-load-misses,249212416,100.00,0.01,of all dTLB cache accesses
5.007771157,12448160,,L1-dcache-load-misses,249212416,100.00,,
5.258130121,814998578,,cycles,249587136,100.00,,
5.258130121,3805439817,,instructions,249587136,100.00,4.67,insn per cycle
5.258130121,635127231,,dTLB-loads,249587136,100.00,,
5.258130121,37990,,dTLB-load-misses,249587136,100.00,0.01,of all dTLB cache accesses
5.258130121,12592079,,L1-dcache-load-misses,249587136,100.00,,
5.508495004,813317260,,cycles,249088544,100.00,,
5.508495004,3784218083,,instructions,249088544,100.00,4.65,insn per cycle
5.508495004,631930458,,dTLB-loads,249088544,100.00,,
5.508495004,51816,,dTLB-load-misses,249088544,100.00,0.01,of all dTLB cache accesses
5.508495004,12364957,,L1-dcache-load-misses,249088544,100.00,,
5.758719828,814468674,,cycles,249420576,100.00,,
5.758719828,3809958106,,instructions,249420576,100.00,4.68,insn per cycle
5.758719828,635895969,,dTLB-loads,249420576,100.00,,
5.758719828,35724,,dTLB-load-misses,249420576,100.00,0.01,of all dTLB cache accesses
5.758719828,12446451,,L1-dcache-load-misses,249420576,100.00,,
6.009094055,814088232,,cycles,249305120,100.00,,
6.009094055,3803829879,,instructions,249305120,100.00,4.67,insn per cycle
6.009094055,634898398,,dTLB-loads,249305120,100.00,,
6.009094055,39441,,dTLB-load-misses,249305120,100.00,0.01,of all dTLB cache accesses
6.009094055,12438844,,L1-dcache-load-misses,249305120,100.00,,
6.259476794,814327712,,cycles,249361376,100.00,,
6.259476794,3802863404,,instructions,249361376,100.00,4.67,insn per cycle
6.259476794,634711203,,dTLB-loads,249361376,100.00,,
6.259476794,35478,,dTLB-load-misses,249361376,100.00,0.01,of all dTLB cache accesses
6.259476794,12485922,,L1-dcache-load-misses,249361376,100.00,,
6.509855820,813925515,,cycles,249228000,100.00,,
6.509855820,3803470263,,instructions,249228000,100.00,4.67,insn per cycle
6.509855820,634894641,,dTLB-loads,249228000,100.00,,
6.509855820,41680,,dTLB-load-misses,249228000,100.00,0.01,of all dTLB cache accesses
6.509855820,12421470,,L1-dcache-load-misses,249228000,100.00,,
6.760244255,815080188,,cycles,249506176,100.00,,
6.760244255,3810233703,,instructions,249506176,100.00,4.67,insn per cycle
6.760244255,635939336,,dTLB-loads,249506176,100.00,,
6.760244255,35474,,dTLB-load-misses,249506176,100.00,0.01,of all dTLB cache accesses
6.760244255,12473918,,L1-dcache-load-misses,249506176,100.00,,
7.010620594,813524016,,cycles,249090112,100.00,,
7.010620594,3801779097,,instructions,249090112,100.00,4.67,insn per cycle
7.010620594,634579525,,dTLB-loads,249090112,100.00,,
7.010620594,40729,,dTLB-load-misses,249090112,100.00,0.01,of all dTLB cache accesses
7.010620594,12411322,,L1-dcache-load-misses,249090112,100.00,,
7.261032356,814312812,,cycles,249384096,100.00,,
7.261032356,3807220284,,instructions,249384096,100.00,4.68,insn per cycle
